,acousticness
26580,0.0862
26581,0.105
26582,0.333
26583,0.68
26584,0.774
26585,0.0329
26586,0.000707
26587,0.0106
26588,0.207
26589,0.0825
26590,0.455
26591,0.124
26592,0.669
26593,0.069
26594,0.00953
26595,0.00207
26596,0.0775
26597,0.014
26598,0.0715
26599,0.0151
26600,0.389
26601,0.128
26602,0.188
26603,0.0253
26604,0.128
26605,0.188
26606,0.0164
26607,0.0969
26608,0.00493
26609,0.00277
26610,0.207
26611,0.0214
26612,0.0394
26613,0.000544
26614,0.0247
26615,0.479
26616,0.22
26617,0.000523
26618,0.529
26619,0.175
26620,0.225
26621,0.0477
26622,0.279
26623,0.301
26624,0.0771
26625,0.123
26626,0.0993
26627,0.0545
26628,0.0142
26629,0.0812
26630,0.0993
26631,0.123
26632,0.556
26633,0.0811
26634,0.0151
26635,0.0775
26636,0.0775
26637,0.0775
26638,0.453
26639,0.453
26640,0.453
26641,0.17
26642,0.389
26643,0.0241
26644,0.00821
26645,0.109
26646,0.109
26647,0.0775
26648,0.00821
26649,0.453
26650,0.0775
26651,0.00821
26652,0.511
26653,0.00142
26654,0.0812
26655,0.132
26656,0.0773
26657,0.0315
26658,0.207
26659,0.221
26660,0.204
26661,0.0758
26662,0.145
26663,0.0009
26664,0.0172
26665,0.0172
26666,0.604
26667,0.604
26668,0.129
26669,0.129
26670,0.0948
26671,0.0948
26672,0.0812
26673,0.0812
26674,0.173
26675,0.121
26676,0.121
26677,0.0773
26678,0.207
26679,0.013
26680,0.013
26681,0.204
26682,0.204
26683,0.36
26684,0.36
26685,0.0758
26686,0.148
26687,0.148
26688,0.0399
26689,0.213
26690,0.204
26691,0.0775
26692,0.591
26693,0.189
26694,0.0405
26695,0.0493
26696,0.0215
26697,0.791
26698,0.149
26699,0.153
26700,
26701,0.009
26702,0.438
26703,0.00127
26704,0.221
26705,0.303
26706,0.308
26707,0.159
26708,0.00903
26709,0.0867
26710,0.0303
26711,0.28
26712,0.371
26713,0.0459
26714,0.084
26715,0.847
26716,0.0363
26717,0.00462
26718,0.0234
26719,0.205
26720,0.0181
26721,0.339
26722,0.543
26723,0.073
26724,0.00081
26725,0.137
26726,
26727,0.733
26728,0.0912
26729,0.274
26730,0.389
26731,0.246
26732,0.0247
26733,0.0609
26734,0.000107
26735,0.115
26736,0.333
26737,0.0241
26738,0.346
26739,0.52
26740,0.176
26741,0.674
26742,0.351
26743,0.173
26744,0.00388
26745,0.106
26746,
26747,0.193
26748,0.000248
26749,0.22
26750,0.0525
26751,0.0172
26752,0.0841
26753,0.123
26754,0.0825
26755,0.259
26756,0.274
26757,0.381
26758,0.0484
26759,0.103
26760,0.188
26761,0.000541
26762,0.017
26763,0.0302
26764,0.0303
26765,0.556
26766,0.0189
26767,0.0298
26768,0.045
26769,0.768
26770,0.629
26771,0.0904
26772,0.0161
26773,0.301
26774,0.135
26775,0.00998
26776,0.0359
26777,0.774
26778,0.017
26779,0.00953
26780,
26781,0.255
26782,0.236
26783,0.0221
26784,0.269
26785,0.689
26786,0.0485
26787,0.0466
26788,0.0175
26789,0.122
26790,0.00788
26791,0.0409
26792,0.0947
26793,0.0889
26794,0.00671
26795,0.0918
26796,0.659
26797,0.00892
26798,0.00544
26799,0.222
26800,0.406
26801,0.00158
26802,0.0384
26803,0.0522
26804,0.0993
26805,0.0847
26806,0.0381
26807,0.0381
26808,0.0011
26809,0.0011
26810,0.281
26811,0.112
26812,0.252
26813,0.784
26814,0.109
26815,0.193
26816,0.271
26817,0.036
26818,0.225
26819,0.333
26820,0.0775
26821,0.134
26822,0.259
26823,0.859
26824,0.0467
26825,0.000709
26826,0.0484
26827,0.271
26828,0.0128
26829,0.00266
26830,0.131
26831,0.152
26832,0.0414
26833,0.469
26834,0.0287
26835,0.0398
26836,0.194
26837,0.0154
26838,0.159
26839,0.0186
26840,0.173
26841,0.128
26842,0.368
26843,0.0557
26844,0.282
26845,0.535
26846,0.0239
26847,0.0642
26848,0.0328
26849,0.0758
26850,0.269
26851,0.269
26852,0.173
26853,0.269
26854,0.0358
26855,0.0516
26856,0.0295
26857,0.00903
26858,0.09
26859,0.011
26860,0.036
26861,0.0825
26862,0.0411
26863,0.0855
26864,0.456
26865,0.0194
26866,0.375
26867,0.0112
26868,0.0295
26869,0.44
26870,0.119
26871,0.121
26872,0.0855
26873,0.105
26874,0.208
26875,0.000897
26876,0.00173
26877,0.0466
26878,0.0906
26879,0.319
26880,0.00104
26881,0.00081
26882,0.0593
26883,0.195
26884,0.125
26885,0.0351
26886,0.21
26887,0.0428
26888,0.0531
26889,0.202
26890,0.44
26891,0.319
26892,0.655
26893,0.0841
26894,0.00711
26895,0.221
26896,0.0172
26897,0.073
26898,0.00305
26899,0.159
26900,0.339
26901,0.181
26902,0.19
26903,0.00381
26904,0.18
26905,0.209
26906,0.262
26907,0.0127
26908,0.00454
26909,0.0208
26910,0.346
26911,0.123
26912,0.0167
26913,0.268
26914,0.165
26915,0.0595
26916,0.363
26917,0.00351
26918,0.000503
26919,0.0303
26920,0.0184
26921,0.603
26922,0.219
26923,0.219
26924,0.428
26925,0.045
26926,0.0305
26927,0.407
26928,0.0957
26929,0.209
26930,0.209
26931,0.0226
26932,0.0011
26933,0.0151
26934,0.268
26935,0.128
26936,0.208
26937,0.208
26938,0.208
26939,0.122
26940,0.132
26941,0.133
26942,0.193
26943,0.193
26944,0.149
26945,0.333
26946,0.288
26947,0.193
26948,0.333
26949,0.132
26950,0.149
26951,0.0814
26952,0.124
26953,0.0677
26954,0.000402
26955,0.0195
26956,0.733
26957,0.0775
26958,0.0253
26959,0.147
26960,0.375
26961,0.0129
26962,0.201
26963,0.334
26964,0.264
26965,0.159
26966,0.0403
26967,0.0235
26968,0.429
26969,0.469
26970,0.0906
26971,0.768
26972,0.0455
26973,0.0361
26974,0.333
26975,0.158
26976,0.139
26977,0.000523
26978,0.0706
26979,0.57
26980,0.115
26981,0.0531
26982,0.0849
26983,0.0618
26984,0.274
26985,0.0123
26986,0.107
26987,0.0624
26988,0.0849
26989,0.0194
26990,0.259
26991,0.0313
26992,0.0164
26993,0.00586
26994,0.0624
26995,0.000592
26996,0.345
26997,0.343
26998,0.293
26999,0.0629
27000,0.00134
27001,0.0993
27002,0.0974
27003,0.00765
27004,0.123
27005,0.00286
27006,0.0179
27007,0.229
27008,0.12
27009,0.093
27010,0.0531
27011,0.317
27012,0.0245
27013,0.0185
27014,0.0477
27015,0.142
27016,0.0123
27017,0.0123
27018,0.0507
27019,0.0247
27020,0.102
27021,0.184
27022,0.000619
27023,0.0735
27024,0.00671
27025,0.00169
27026,
27027,
27028,0.209
27029,0.0735
27030,0.0185
27031,
27032,0.00157
27033,0.337
27034,0.209
27035,0.108
27036,0.174
27037,0.0651
27038,0.0734
27039,0.0305
27040,0.00135
27041,0.0215
27042,0.00305
27043,0.312
27044,0.337
27045,0.24
27046,0.24
27047,0.108
27048,0.0253
27049,0.138
27050,0.552
27051,0.575
27052,0.00307
27053,0.479
27054,0.257
27055,0.934
27056,0.598
27057,0.218
27058,0.343
27059,0.0165
27060,0.000866
27061,0.147
27062,0.0131
27063,
27064,0.121
27065,0.0218
27066,0.0185
27067,0.0706
27068,0.114
27069,0.0703
27070,0.00146
27071,0.188
27072,0.0253
27073,0.12
27074,0.0617
27075,0.00575
27076,0.00207
27077,
27078,0.00544
27079,0.0942
27080,0.167
27081,0.244
27082,0.188
27083,0.0183
27084,0.0144
27085,0.0609
27086,0.0695
27087,0.00906
27088,0.159
27089,0.127
27090,0.225
27091,0.084
27092,0.572
27093,0.0485
27094,
27095,0.0706
27096,0.271
27097,0.114
27098,0.218
27099,0.11
27100,0.0622
27101,0.351
27102,0.0635
27103,0.443
27104,0.0904
27105,0.0392
27106,0.0438
27107,0.11
27108,0.304
27109,0.511
27110,0.0622
27111,0.195
27112,0.0618
27113,0.308
27114,0.0181
27115,0.265
27116,0.377
27117,0.333
27118,0.248
27119,0.188
27120,0.114
27121,0.58
27122,0.0367
27123,0.00575
27124,0.192
27125,0.175
27126,0.0683
27127,0.0281
27128,0.228
27129,0.521
27130,0.768
27131,0.279
27132,0.335
27133,0.0508
27134,0.156
27135,0.342
27136,0.0847
27137,
27138,0.0841
27139,0.019
27140,0.0459
27141,0.541
27142,
27143,0.0852
27144,0.125
27145,0.00589
27146,0.00391
27147,0.0644
27148,0.501
27149,0.934
27150,0.00013
27151,0.392
27152,0.00949
27153,0.0112
27154,0.883
27155,0.163
27156,0.982
27157,0.00435
27158,0.00418
27159,0.144
27160,0.647
27161,0.00826
27162,0.00157
27163,0.737
27164,0.00435
27165,0.0414
27166,0.737
27167,0.0123
27168,0.118
27169,0.0371
27170,0.00813
27171,0.0414
27172,
27173,0.118
27174,0.0765
27175,0.00169
27176,0.0313
27177,0.0045
27178,0.0404
27179,0.206
27180,0.155
27181,0.128
27182,0.525
27183,0.251
27184,0.208
27185,0.0114
27186,0.0129
27187,0.268
27188,0.262
27189,0.077
27190,0.261
27191,0.0985
27192,0.64
27193,0.159
27194,0.113
27195,0.0184
27196,0.0144
27197,0.152
27198,0.0186
27199,0.782
27200,0.669
27201,0.157
27202,0.126
27203,0.293
27204,0.0127
27205,0.0185
27206,0.339
27207,0.0849
27208,0.0854
27209,0.256
27210,0.00534
27211,0.0739
27212,0.00245
27213,0.155
27214,0.155
27215,0.0011
27216,0.0814
27217,0.0359
27218,0.693
27219,0.0233
27220,0.212
27221,0.101
27222,0.426
27223,0.135
27224,0.188
27225,0.119
27226,0.011
27227,0.0359
27228,0.0241
27229,0.0134
27230,0.0876
27231,0.0079
27232,0.74
27233,0.453
27234,0.0768
27235,0.333
27236,0.259
27237,0.486
27238,0.00544
27239,0.00544
27240,0.00412
27241,0.00671
27242,0.00586
27243,0.088
27244,0.013
27245,0.013
27246,0.333
27247,0.0876
27248,0.274
27249,0.486
27250,0.00412
27251,0.354
27252,0.308
27253,0.381
27254,0.139
27255,0.0678
27256,0.105
27257,0.482
27258,0.0459
27259,0.484
27260,0.0111
27261,0.398
27262,0.145
27263,0.0617
27264,0.0151
27265,0.205
27266,0.604
27267,0.859
27268,0.0038
27269,0.0595
27270,0.0611
27271,0.063
27272,0.552
27273,0.0301
27274,0.0185
27275,0.0493
27276,0.00981
27277,0.328
27278,0.0417
27279,0.228
27280,0.0355
27281,0.0948
27282,0.228
27283,0.0342
27284,0.544
27285,0.102
27286,0.0175
27287,0.00578
27288,0.588
27289,0.0322
27290,0.614
27291,0.00146
27292,0.0252
27293,0.0329
27294,0.765
27295,0.0247
27296,0.136
27297,0.152
27298,
27299,0.0204
27300,0.0145
27301,0.0372
27302,0.0335
27303,0.0335
27304,0.0567
27305,0.0567
27306,0.0567
27307,0.396
27308,0.524
27309,0.0251
27310,0.015
27311,0.015
27312,0.281
27313,0.588
27314,0.191
27315,0.0618
27316,0.19
27317,0.19
27318,0.0287
27319,0.0335
27320,0.0571
27321,0.0215
27322,0.308
27323,0.0484
27324,0.0101
27325,0.0104
27326,0.0773
27327,0.00244
27328,0.393
27329,0.0335
27330,0.215
27331,0.111
27332,0.234
27333,0.258
27334,0.231
27335,0.0221
27336,0.373
27337,0.0207
27338,0.0933
27339,0.242
27340,0.403
27341,0.084
27342,0.084
27343,0.758
27344,0.218
27345,0.423
27346,0.0011
27347,0.423
27348,0.0933
27349,0.084
27350,0.758
27351,0.0115
27352,
27353,0.393
27354,0.352
27355,0.617
27356,0.601
27357,0.141
27358,0.449
27359,0.0775
27360,0.582
27361,0.0763
27362,0.169
27363,0.39
27364,0.00277
27365,0.344
27366,0.233
27367,0.0264
27368,0.105
27369,0.206
27370,0.302
27371,0.215
27372,0.274
27373,0.00488
27374,0.233
27375,0.107
27376,0.215
27377,0.373
27378,0.367
27379,0.00067
27380,0.0889
27381,0.102
27382,0.0515
27383,0.0515
27384,0.0736
27385,0.102
27386,0.0515
27387,0.0889
27388,0.584
27389,0.187
27390,0.0123
27391,0.74
27392,0.0142
27393,0.0775
27394,0.00146
27395,0.24
27396,0.0123
27397,0.0912
27398,0.847
27399,0.145
27400,0.0253
27401,0.185
27402,0.268
27403,0.128
27404,0.134
27405,0.156
27406,0.103
27407,0.194
27408,0.385
27409,0.205
27410,0.102
27411,0.0336
27412,0.00534
27413,0.174
27414,0.0538
27415,0.156
27416,0.398
27417,0.333
27418,0.11
27419,0.0129
27420,0.00947
27421,0.000709
27422,0.118
27423,0.0618
27424,0.296
27425,0.0295
27426,0.187
27427,0.41
27428,0.665
27429,0.768
27430,0.0315
27431,0.0852
27432,0.041
27433,0.069
27434,0.0617
27435,0.0533
27436,0.0403
27437,0.129
27438,0.235
27439,0.306
27440,0.126
27441,0.0038
27442,0.55
27443,0.0128
27444,0.0251
27445,0.0362
27446,0.0974
27447,0.714
27448,0.141
27449,0.0484
27450,0.779
27451,0.0812
27452,0.81
27453,0.121
27454,0.000897
27455,0.193
27456,0.137
27457,0.07
27458,0.262
27459,0.00779
27460,0.0855
27461,0.105
27462,0.0186
27463,0.121
27464,0.267
27465,0.00157
27466,0.00465
27467,0.217
27468,0.0634
27469,0.185
27470,0.0618
27471,0.354
27472,0.181
27473,0.0151
27474,0.0678
27475,0.0031
27476,0.00516
27477,0.0254
27478,0.00906
27479,0.00305
27480,0.127
27481,0.497
27482,0.0167
27483,0.0417
27484,0.0365
27485,0.0304
27486,0.00713
27487,0.379
27488,0.455
27489,0.00713
27490,0.367
27491,0.0667
27492,0.222
27493,0.15
27494,0.00944
27495,0.259
27496,0.455
27497,0.367
27498,0.309
27499,0.255
27500,0.0102
27501,0.0167
27502,0.000244
27503,0.00813
27504,0.153
27505,0.000893
27506,0.00587
27507,0.53
27508,
27509,0.189
27510,0.468
27511,0.0355
27512,0.0303
27513,0.0165
27514,0.0695
27515,0.0967
27516,0.222
27517,0.0536
27518,0.389
27519,0.0702
27520,0.103
27521,0.0123
27522,0.468
27523,0.168
27524,0.232
27525,0.327
27526,0.331
27527,0.524
27528,0.185
27529,0.0235
27530,0.0775
27531,0.0889
27532,0.0508
27533,0.178
27534,0.669
27535,0.0222
27536,0.0246
27537,
27538,0.0513
27539,0.349
27540,0.0836
27541,0.00391
27542,0.133
27543,0.0689
27544,0.0303
27545,
27546,0.346
27547,0.0358
27548,0.325
27549,0.00552
27550,0.147
27551,0.00711
27552,0.0985
27553,0.309
27554,0.124
27555,0.0404
27556,0.163
27557,0.0975
27558,0.0462
27559,0.0091
27560,0.00754
27561,0.281
27562,0.774
27563,0.009
27564,0.503
27565,0.107
27566,0.0117
27567,0.269
27568,0.0149
27569,0.0184
27570,0.105
27571,0.014
27572,0.277
27573,0.00157
27574,0.301
27575,0.212
27576,0.101
27577,0.00419
27578,0.317
27579,0.0165
27580,0.205
27581,0.543
27582,0.543
27583,0.000248
27584,0.0207
27585,0.0107
27586,0.0107
27587,0.000248
27588,0.543
27589,0.0165
27590,0.0107
27591,0.00183
27592,0.0852
27593,0.462
27594,0.982
27595,0.00435
27596,0.556
27597,0.00513
27598,0.0194
27599,0.264
27600,0.44
27601,0.304
27602,0.145
27603,0.125
27604,0.00412
27605,0.246
27606,0.451
27607,0.257
27608,0.0593
27609,0.152
27610,0.0218
27611,0.689
27612,0.451
27613,0.152
27614,0.218
27615,0.0149
27616,0.302
27617,0.535
27618,0.119
27619,0.193
27620,0.0403
27621,0.23
27622,0.0481
27623,0.215
27624,
27625,0.394
27626,0.309
27627,0.0329
27628,0.113
27629,0.79
27630,0.0233
27631,0.00146
27632,0.0112
27633,0.12
27634,0.661
27635,0.173
27636,0.0127
27637,0.00272
27638,0.337
27639,0.0372
27640,0.0229
27641,0.0735
27642,0.105
27643,0.00379
27644,0.283
27645,0.128
27646,0.392
27647,0.288
27648,0.0525
27649,0.073
27650,0.36
27651,0.0533
27652,0.288
27653,0.0525
27654,0.479
27655,0.225
27656,0.0588
27657,0.036
27658,0.0891
27659,0.0622
27660,0.606
27661,0.279
27662,0.142
27663,0.248
27664,0.0876
27665,0.28
27666,0.453
27667,0.479
27668,0.288
27669,0.122
27670,0.0114
27671,0.0112
27672,0.064
27673,0.0187
27674,0.262
27675,0.57
27676,0.0235
27677,0.139
27678,0.0253
27679,0.271
27680,0.0329
27681,0.525
27682,0.0254
27683,0.193
27684,0.337
27685,0.934
27686,0.00632
27687,0.274
27688,0.0409
27689,0.288
27690,0.0338
27691,0.257
27692,0.74
27693,0.00906
27694,0.0901
27695,0.0775
27696,0.269
27697,0.208
27698,0.144
27699,0.157
27700,0.15
27701,0.0404
27702,0.088
27703,0.0161
27704,0.0252
27705,0.337
27706,0.115
27707,0.257
27708,0.269
27709,0.144
27710,0.0395
27711,0.0775
27712,0.0253
27713,0.0545
27714,0.0467
27715,0.344
27716,0.0189
27717,0.277
27718,0.0771
27719,0.0467
27720,0.277
27721,0.159
27722,0.0144
27723,0.0697
27724,0.102
27725,0.194
27726,0.109
27727,0.317
27728,0.00161
27729,0.0204
27730,0.125
27731,0.206
27732,0.674
27733,0.0123
27734,0.0594
27735,0.00225
27736,0.0102
27737,0.000897
27738,0.524
27739,0.296
27740,0.0146
27741,0.212
27742,0.0912
27743,0.148
27744,0.377
27745,0.0131
27746,0.0518
27747,0.44
27748,0.0144
27749,0.0111
27750,0.0232
27751,0.389
27752,0.088
27753,0.524
27754,0.122
27755,0.257
27756,0.25
27757,0.0112
27758,0.132
27759,0.0185
27760,0.0775
27761,0.00463
27762,0.00725
27763,0.00873
27764,0.169
27765,0.0189
27766,0.12
27767,0.0342
27768,0.0715
27769,0.0367
27770,0.03
27771,0.188
27772,0.0731
27773,0.00873
27774,0.00725
27775,0.169
27776,0.208
27777,0.0253
27778,0.0187
27779,0.0409
27780,0.714
27781,0.418
27782,0.0249
27783,0.272
27784,0.00263
27785,0.765
27786,0.0119
27787,0.546
27788,0.0595
27789,0.0812
27790,0.055
27791,0.00949
27792,0.129
27793,0.0298
27794,0.305
27795,0.306
27796,0.00173
27797,0.155
27798,0.0888
27799,0.0624
27800,0.0739
27801,0.124
27802,0.00991
27803,0.118
27804,0.142
27805,0.0558
27806,0.0901
27807,0.0183
27808,0.122
27809,0.377
27810,0.188
27811,0.0508
27812,0.184
27813,0.279
27814,0.0165
27815,0.547
27816,0.139
27817,0.101
27818,0.0112
27819,0.542
27820,0.346
27821,0.176
27822,0.123
27823,0.00947
27824,0.0678
27825,0.0678
27826,0.55
27827,0.0229
27828,0.0899
27829,0.123
27830,0.000123
27831,0.0222
27832,0.133
27833,0.0128
27834,0.0279
27835,0.236
27836,0.251
27837,0.0102
27838,0.0646
27839,0.262
27840,0.00632
27841,0.428
27842,0.0731
27843,0.00575
27844,0.112
27845,0.0627
27846,0.00873
27847,0.0775
27848,0.0253
27849,0.333
27850,0.204
27851,0.604
27852,0.00454
27853,0.604
27854,0.0175
27855,0.193
27856,0.00277
27857,0.0221
27858,0.162
27859,0.00429
27860,0.000503
27861,0.791
27862,0.105
27863,0.244
27864,0.406
27865,0.0219
27866,0.0226
27867,0.0769
27868,0.0153
27869,0.262
27870,0.0685
27871,0.312
27872,0.111
27873,0.113
27874,0.41
27875,0.00202
27876,0.014
27877,0.847
27878,0.0363
27879,0.0455
27880,0.29
27881,0.065
27882,0.334
27883,0.142
27884,0.57
27885,0.155
27886,0.975
27887,0.103
27888,0.0183
27889,0.156
27890,0.00169
27891,0.328
27892,0.205
27893,0.0904
27894,0.0765
27895,0.0149
27896,0.575
27897,0.629
27898,0.114
27899,0.0622
27900,0.0328
27901,0.351
27902,0.0329
27903,0.0622
27904,0.351
27905,0.0311
27906,0.334
27907,0.0594
27908,0.0671
27909,0.144
27910,0.479
27911,0.52
27912,0.193
27913,0.03
27914,0.0164
27915,0.403
27916,0.371
27917,0.25
27918,0.121
27919,0.541
27920,0.207
27921,0.0543
27922,0.222
27923,0.0187
27924,
27925,0.0567
27926,0.0518
27927,0.0948
27928,0.396
27929,0.982
27930,0.0144
27931,0.542
27932,
27933,0.207
27934,0.459
27935,0.107
27936,0.321
27937,0.838
27938,0.206
27939,0.0239
27940,0.322
27941,0.142
27942,0.0883
27943,0.246
27944,0.101
27945,0.0119
27946,0.27
27947,0.0164
27948,0.00452
27949,0.0467
27950,0.195
27951,0.53
27952,0.00779
27953,0.327
27954,0.00192
27955,0.185
27956,0.219
27957,0.556
27958,0.00169
27959,0.179
27960,0.174
27961,0.524
27962,0.0168
27963,0.307
27964,0.152
27965,0.181
27966,0.011
27967,0.143
27968,0.127
27969,0.542
27970,0.0182
27971,0.648
27972,0.013
27973,0.309
27974,0.308
27975,0.0403
27976,0.0595
27977,0.0381
27978,0.229
27979,0.128
27980,0.352
27981,0.403
27982,0.0114
27983,0.00142
27984,0.0683
27985,0.3
27986,0.105
27987,0.129
27988,0.0273
27989,0.0281
27990,0.614
27991,0.0536
27992,0.0297
27993,0.327
27994,0.389
27995,0.0531
27996,0.0185
27997,0.0901
27998,
27999,0.0836
28000,0.0849
28001,0.138
28002,0.0123
28003,0.269
28004,0.124
28005,0.312
28006,0.0247
28007,0.124
28008,0.0351
28009,0.517
28010,0.0624
28011,0.261
28012,0.0768
28013,0.0107
28014,0.21
28015,0.0678
28016,0.235
28017,0.0193
28018,0.248
28019,0.144
28020,0.000739
28021,0.0757
28022,0.0313
28023,0.423
28024,0.0678
28025,0.451
28026,0.0627
28027,0.145
28028,0.0814
28029,0.306
28030,0.206
28031,0.127
28032,0.262
28033,0.249
28034,0.0731
28035,0.0623
28036,0.0975
28037,0.144
28038,0.0132
28039,0.646
28040,0.501
28041,0.379
28042,0.159
28043,0.0739
28044,0.218
28045,0.0853
28046,0.0331
28047,0.27
28048,0.000402
28049,0.274
28050,0.21
28051,0.0417
28052,0.206
28053,0.0215
28054,0.0558
28055,0.105
28056,0.329
28057,0.000282
28058,0.00754
28059,0.163
28060,0.0398
28061,0.0398
28062,0.0933
28063,0.136
28064,0.00998
28065,0.225
28066,0.0329
28067,0.0331
28068,0.0392
28069,0.0509
28070,0.674
28071,0.0462
28072,0.0428
28073,0.095
28074,0.271
28075,0.217
28076,0.036
28077,0.302
28078,0.271
28079,0.00998
28080,0.195
28081,0.0127
28082,0.123
28083,0.524
28084,0.00183
28085,0.0438
28086,0.155
28087,0.0594
28088,0.588
28089,0.0618
28090,0.244
28091,0.101
28092,0.218
28093,0.249
28094,0.588
28095,0.0175
28096,0.136
28097,0.159
28098,0.15
28099,0.136
28100,0.0428
28101,0.00906
28102,0.244
28103,0.00146
28104,0.142
28105,0.195
28106,0.0409
28107,0.00146
28108,0.142
28109,0.392
28110,0.0814
28111,0.0186
28112,0.207
28113,0.0329
28114,0.0428
28115,0.296
28116,0.302
28117,0.0811
28118,0.218
28119,0.225
28120,0.00146
28121,0.00429
28122,0.619
28123,0.118
28124,0.123
28125,0.000707
28126,0.249
28127,
28128,0.0509
28129,0.095
28130,0.0186
28131,0.221
28132,0.41
28133,0.195
28134,0.148
28135,0.365
28136,0.0329
28137,0.124
28138,0.0165
28139,0.101
28140,0.123
28141,0.0462
28142,0.588
28143,0.737
28144,0.365
28145,0.0107
28146,0.019
28147,0.217
28148,0.11
28149,0.392
28150,0.0409
28151,0.333
28152,0.131
28153,0.377
28154,0.142
28155,0.0933
28156,0.302
28157,0.00906
28158,0.0617
28159,0.0948
28160,0.159
28161,0.0889
28162,0.228
28163,0.0175
28164,0.036
28165,0.251
28166,0.15
28167,0.00452
28168,0.244
28169,0.0609
28170,0.0546
28171,0.0611
28172,0.155
28173,0.0611
28174,0.155
28175,0.136
28176,0.0538
28177,0.0594
28178,0.084
28179,0.451
28180,0.389
28181,0.0737
28182,0.000402
28183,0.0127
28184,0.296
28185,0.288
28186,0.071
28187,0.0737
28188,0.0538
28189,0.0538
28190,0.368
28191,0.0737
28192,0.0703
28193,0.246
28194,0.25
28195,0.0904
28196,0.0703
28197,0.25
28198,0.0825
28199,0.00252
28200,0.00277
28201,0.207
28202,0.0091
28203,0.187
28204,0.453
28205,0.154
28206,0.0114
28207,0.0933
28208,0.428
28209,0.244
28210,0.36
28211,0.131
28212,0.41
28213,0.142
28214,0.282
28215,0.733
28216,0.221
28217,0.124
28218,0.0737
28219,0.0814
28220,0.0127
28221,0.0409
28222,0.159
28223,0.0331
28224,0.251
28225,0.271
28226,0.403
28227,0.468
28228,0.0329
28229,0.148
28230,0.365
28231,0.302
28232,0.246
28233,0.392
28234,0.659
28235,0.0409
28236,0.308
28237,0.4
28238,0.221
28239,0.00576
28240,0.0011
28241,0.0814
28242,0.0618
28243,0.331
28244,0.283
28245,0.122
28246,0.0186
28247,0.392
28248,0.449
28249,0.189
28250,0.0167
28251,0.168
28252,0.288
28253,0.262
28254,0.308
28255,0.517
28256,0.331
28257,0.0734
28258,0.129
28259,0.084
28260,0.00981
28261,0.193
28262,0.282
28263,0.541
28264,0.0164
28265,0.768
28266,0.462
28267,0.0644
28268,
28269,0.457
28270,0.115
28271,0.409
28272,0.12
28273,0.0253
28274,0.03
28275,0.0715
28276,0.0253
28277,0.368
28278,0.0933
28279,0.00725
28280,0.00873
28281,0.606
28282,0.403
28283,0.225
28284,0.486
28285,0.0153
28286,0.0121
28287,0.0222
28288,0.0239
28289,0.122
28290,0.183
28291,0.0581
28292,0.27
28293,0.0111
28294,0.0145
28295,0.121
28296,0.0484
28297,0.0185
28298,0.324
28299,0.423
28300,0.0315
28301,0.153
28302,0.00418
28303,0.144
28304,0.105
28305,0.301
28306,0.017
