,popularity
26441,63.0
26442,71.0
26443,70.0
26444,72.0
26445,78.0
26446,70.0
26447,89.0
26448,72.0
26449,78.0
26450,47.0
26451,86.0
26452,58.0
26453,58.0
26454,65.0
26455,76.0
26456,84.0
26457,68.0
26458,71.0
26459,47.0
26460,45.0
26461,54.0
26462,72.0
26463,47.0
26464,74.0
26465,73.0
26466,72.0
26467,78.0
26468,84.0
26469,80.0
26470,72.0
26471,65.0
26472,73.0
26473,82.0
26474,72.0
26475,51.0
26476,75.0
26477,55.0
26478,76.0
26479,71.0
26480,86.0
26481,68.0
26482,50.0
26483,46.0
26484,61.0
26485,69.0
26486,86.0
26487,63.0
26488,51.0
26489,66.0
26490,49.0
26491,50.0
26492,63.0
26493,75.0
26494,80.0
26495,74.0
26496,73.0
26497,83.0
26498,72.0
26499,73.0
26500,74.0
26501,86.0
26502,47.0
26503,55.0
26504,45.0
26505,70.0
26506,49.0
26507,63.0
26508,46.0
26509,58.0
26510,58.0
26511,51.0
26512,73.0
26513,76.0
26514,72.0
26515,71.0
26516,63.0
26517,72.0
26518,77.0
26519,79.0
26520,50.0
26521,75.0
26522,77.0
26523,52.0
26524,64.0
26525,65.0
26526,62.0
26527,53.0
26528,81.0
26529,60.0
26530,73.0
26531,60.0
26532,51.0
26533,57.0
26534,68.0
26535,56.0
26536,71.0
26537,58.0
26538,51.0
26539,72.0
26540,69.0
26541,88.0
26542,38.0
26543,81.0
26544,65.0
26545,64.0
26546,81.0
26547,60.0
26548,69.0
26549,60.0
26550,60.0
26551,78.0
26552,71.0
26553,81.0
26554,78.0
26555,67.0
26556,87.0
26557,76.0
26558,80.0
26559,62.0
26560,67.0
26561,
26562,78.0
26563,37.0
26564,59.0
26565,75.0
26566,51.0
26567,63.0
26568,52.0
26569,81.0
26570,48.0
26571,72.0
26572,72.0
26573,62.0
26574,77.0
26575,52.0
26576,74.0
26577,85.0
26578,63.0
26579,56.0
26580,71.0
26581,61.0
26582,75.0
26583,80.0
26584,67.0
26585,56.0
26586,74.0
26587,57.0
26588,80.0
26589,68.0
26590,64.0
26591,86.0
26592,77.0
26593,40.0
26594,56.0
26595,85.0
26596,82.0
26597,62.0
26598,65.0
26599,50.0
26600,67.0
26601,75.0
26602,58.0
26603,63.0
26604,75.0
26605,58.0
26606,0.0
26607,67.0
26608,40.0
26609,74.0
26610,80.0
26611,67.0
26612,56.0
26613,57.0
26614,73.0
26615,63.0
26616,55.0
26617,65.0
26618,53.0
26619,86.0
26620,73.0
26621,61.0
26622,54.0
26623,69.0
26624,73.0
26625,71.0
26626,44.0
26627,75.0
26628,74.0
26629,50.0
26630,44.0
26631,71.0
26632,87.0
26633,78.0
26634,81.0
26635,82.0
26636,82.0
26637,82.0
26638,69.0
26639,69.0
26640,69.0
26641,66.0
26642,69.0
26643,75.0
26644,79.0
26645,86.0
26646,86.0
26647,82.0
26648,79.0
26649,69.0
26650,82.0
26651,79.0
26652,75.0
26653,65.0
26654,52.0
26655,67.0
26656,55.0
26657,56.0
26658,58.0
26659,70.0
26660,73.0
26661,80.0
26662,81.0
26663,47.0
26664,63.0
26665,63.0
26666,67.0
26667,67.0
26668,42.0
26669,42.0
26670,76.0
26671,76.0
26672,52.0
26673,52.0
26674,80.0
26675,67.0
26676,67.0
26677,55.0
26678,58.0
26679,79.0
26680,79.0
26681,73.0
26682,73.0
26683,70.0
26684,70.0
26685,80.0
26686,75.0
26687,75.0
26688,61.0
26689,57.0
26690,73.0
26691,82.0
26692,70.0
26693,81.0
26694,67.0
26695,61.0
26696,92.0
26697,53.0
26698,82.0
26699,54.0
26700,
26701,82.0
26702,42.0
26703,77.0
26704,60.0
26705,63.0
26706,74.0
26707,68.0
26708,71.0
26709,57.0
26710,59.0
26711,63.0
26712,70.0
26713,61.0
26714,78.0
26715,87.0
26716,62.0
26717,76.0
26718,59.0
26719,81.0
26720,58.0
26721,64.0
26722,62.0
26723,78.0
26724,48.0
26725,46.0
26726,
26727,72.0
26728,54.0
26729,71.0
26730,69.0
26731,73.0
26732,73.0
26733,83.0
26734,75.0
26735,54.0
26736,52.0
26737,75.0
26738,76.0
26739,68.0
26740,63.0
26741,56.0
26742,66.0
26743,74.0
26744,63.0
26745,69.0
26746,
26747,67.0
26748,75.0
26749,55.0
26750,79.0
26751,63.0
26752,54.0
26753,71.0
26754,68.0
26755,81.0
26756,59.0
26757,76.0
26758,76.0
26759,56.0
26760,69.0
26761,51.0
26762,75.0
26763,73.0
26764,44.0
26765,67.0
26766,50.0
26767,64.0
26768,54.0
26769,58.0
26770,81.0
26771,54.0
26772,80.0
26773,69.0
26774,76.0
26775,62.0
26776,55.0
26777,67.0
26778,81.0
26779,56.0
26780,
26781,64.0
26782,74.0
26783,4.0
26784,81.0
26785,70.0
26786,63.0
26787,84.0
26788,78.0
26789,54.0
26790,50.0
26791,72.0
26792,48.0
26793,58.0
26794,74.0
26795,46.0
26796,64.0
26797,53.0
26798,62.0
26799,70.0
26800,64.0
26801,70.0
26802,54.0
26803,83.0
26804,44.0
26805,87.0
26806,79.0
26807,79.0
26808,77.0
26809,77.0
26810,66.0
26811,76.0
26812,49.0
26813,62.0
26814,86.0
26815,41.0
26816,72.0
26817,79.0
26818,73.0
26819,73.0
26820,82.0
26821,59.0
26822,84.0
26823,67.0
26824,78.0
26825,51.0
26826,76.0
26827,76.0
26828,63.0
26829,72.0
26830,61.0
26831,63.0
26832,81.0
26833,88.0
26834,65.0
26835,70.0
26836,79.0
26837,51.0
26838,63.0
26839,64.0
26840,80.0
26841,78.0
26842,83.0
26843,69.0
26844,47.0
26845,77.0
26846,78.0
26847,78.0
26848,45.0
26849,80.0
26850,65.0
26851,81.0
26852,80.0
26853,65.0
26854,67.0
26855,75.0
26856,60.0
26857,71.0
26858,55.0
26859,56.0
26860,79.0
26861,68.0
26862,58.0
26863,65.0
26864,80.0
26865,67.0
26866,58.0
26867,57.0
26868,60.0
26869,90.0
26870,79.0
26871,73.0
26872,61.0
26873,67.0
26874,45.0
26875,61.0
26876,54.0
26877,84.0
26878,77.0
26879,70.0
26880,66.0
26881,48.0
26882,62.0
26883,51.0
26884,73.0
26885,20.0
26886,60.0
26887,65.0
26888,54.0
26889,54.0
26890,90.0
26891,70.0
26892,57.0
26893,54.0
26894,77.0
26895,70.0
26896,74.0
26897,78.0
26898,75.0
26899,73.0
26900,75.0
26901,65.0
26902,50.0
26903,79.0
26904,69.0
26905,51.0
26906,53.0
26907,52.0
26908,80.0
26909,62.0
26910,76.0
26911,70.0
26912,50.0
26913,72.0
26914,67.0
26915,71.0
26916,71.0
26917,67.0
26918,35.0
26919,59.0
26920,52.0
26921,51.0
26922,72.0
26923,72.0
26924,70.0
26925,54.0
26926,75.0
26927,76.0
26928,58.0
26929,66.0
26930,66.0
26931,64.0
26932,77.0
26933,49.0
26934,56.0
26935,67.0
26936,57.0
26937,57.0
26938,57.0
26939,54.0
26940,41.0
26941,62.0
26942,68.0
26943,68.0
26944,83.0
26945,75.0
26946,63.0
26947,68.0
26948,75.0
26949,41.0
26950,83.0
26951,68.0
26952,82.0
26953,73.0
26954,68.0
26955,80.0
26956,72.0
26957,82.0
26958,63.0
26959,76.0
26960,58.0
26961,70.0
26962,51.0
26963,76.0
26964,54.0
26965,68.0
26966,54.0
26967,63.0
26968,73.0
26969,88.0
26970,77.0
26971,78.0
26972,65.0
26973,79.0
26974,52.0
26975,64.0
26976,74.0
26977,65.0
26978,81.0
26979,76.0
26980,53.0
26981,83.0
26982,70.0
26983,86.0
26984,71.0
26985,71.0
26986,61.0
26987,57.0
26988,70.0
26989,67.0
26990,81.0
26991,79.0
26992,72.0
26993,62.0
26994,57.0
26995,76.0
26996,50.0
26997,80.0
26998,51.0
26999,40.0
27000,67.0
27001,44.0
27002,62.0
27003,5.0
27004,70.0
27005,59.0
27006,77.0
27007,69.0
27008,3.0
27009,58.0
27010,54.0
27011,76.0
27012,69.0
27013,51.0
27014,42.0
27015,74.0
27016,1.0
27017,42.0
27018,47.0
27019,73.0
27020,46.0
27021,71.0
27022,89.0
27023,57.0
27024,74.0
27025,53.0
27026,
27027,
27028,51.0
27029,57.0
27030,50.0
27031,
27032,68.0
27033,76.0
27034,51.0
27035,78.0
27036,78.0
27037,77.0
27038,47.0
27039,75.0
27040,46.0
27041,92.0
27042,75.0
27043,62.0
27044,76.0
27045,72.0
27046,72.0
27047,78.0
27048,63.0
27049,77.0
27050,70.0
27051,63.0
27052,71.0
27053,63.0
27054,70.0
27055,89.0
27056,63.0
27057,70.0
27058,80.0
27059,79.0
27060,80.0
27061,62.0
27062,67.0
27063,
27064,67.0
27065,71.0
27066,50.0
27067,81.0
27068,74.0
27069,79.0
27070,94.0
27071,58.0
27072,63.0
27073,63.0
27074,74.0
27075,85.0
27076,66.0
27077,
27078,62.0
27079,73.0
27080,72.0
27081,84.0
27082,83.0
27083,73.0
27084,82.0
27085,83.0
27086,72.0
27087,57.0
27088,68.0
27089,77.0
27090,73.0
27091,78.0
27092,69.0
27093,63.0
27094,
27095,81.0
27096,72.0
27097,78.0
27098,73.0
27099,78.0
27100,81.0
27101,66.0
27102,90.0
27103,72.0
27104,84.0
27105,79.0
27106,82.0
27107,78.0
27108,71.0
27109,75.0
27110,81.0
27111,51.0
27112,86.0
27113,75.0
27114,81.0
27115,71.0
27116,55.0
27117,73.0
27118,72.0
27119,69.0
27120,74.0
27121,81.0
27122,70.0
27123,85.0
27124,88.0
27125,86.0
27126,72.0
27127,79.0
27128,67.0
27129,53.0
27130,58.0
27131,46.0
27132,61.0
27133,57.0
27134,73.0
27135,76.0
27136,87.0
27137,
27138,60.0
27139,66.0
27140,61.0
27141,60.0
27142,
27143,84.0
27144,82.0
27145,76.0
27146,61.0
27147,65.0
27148,77.0
27149,89.0
27150,45.0
27151,81.0
27152,67.0
27153,57.0
27154,67.0
27155,70.0
27156,66.0
27157,72.0
27158,55.0
27159,53.0
27160,64.0
27161,75.0
27162,68.0
27163,73.0
27164,72.0
27165,81.0
27166,73.0
27167,71.0
27168,81.0
27169,84.0
27170,71.0
27171,81.0
27172,
27173,81.0
27174,79.0
27175,63.0
27176,79.0
27177,58.0
27178,80.0
27179,59.0
27180,76.0
27181,48.0
27182,69.0
27183,50.0
27184,57.0
27185,81.0
27186,70.0
27187,72.0
27188,70.0
27189,71.0
27190,56.0
27191,71.0
27192,78.0
27193,68.0
27194,63.0
27195,52.0
27196,62.0
27197,63.0
27198,64.0
27199,81.0
27200,77.0
27201,72.0
27202,74.0
27203,51.0
27204,72.0
27205,50.0
27206,64.0
27207,70.0
27208,60.0
27209,82.0
27210,52.0
27211,60.0
27212,56.0
27213,69.0
27214,69.0
27215,77.0
27216,68.0
27217,55.0
27218,71.0
27219,53.0
27220,63.0
27221,80.0
27222,76.0
27223,71.0
27224,58.0
27225,59.0
27226,56.0
27227,58.0
27228,75.0
27229,75.0
27230,78.0
27231,79.0
27232,78.0
27233,12.0
27234,71.0
27235,75.0
27236,84.0
27237,54.0
27238,62.0
27239,62.0
27240,41.0
27241,60.0
27242,62.0
27243,75.0
27244,79.0
27245,79.0
27246,75.0
27247,78.0
27248,59.0
27249,54.0
27250,41.0
27251,61.0
27252,74.0
27253,76.0
27254,71.0
27255,66.0
27256,71.0
27257,74.0
27258,61.0
27259,69.0
27260,53.0
27261,63.0
27262,86.0
27263,74.0
27264,50.0
27265,61.0
27266,67.0
27267,67.0
27268,87.0
27269,71.0
27270,69.0
27271,73.0
27272,70.0
27273,54.0
27274,51.0
27275,57.0
27276,82.0
27277,85.0
27278,80.0
27279,69.0
27280,70.0
27281,76.0
27282,57.0
27283,37.0
27284,86.0
27285,69.0
27286,84.0
27287,61.0
27288,79.0
27289,54.0
27290,71.0
27291,94.0
27292,78.0
27293,56.0
27294,76.0
27295,73.0
27296,82.0
27297,68.0
27298,
27299,82.0
27300,75.0
27301,66.0
27302,40.0
27303,40.0
27304,70.0
27305,70.0
27306,70.0
27307,69.0
27308,83.0
27309,74.0
27310,66.0
27311,66.0
27312,52.0
27313,79.0
27314,85.0
27315,66.0
27316,50.0
27317,50.0
27318,65.0
27319,61.0
27320,54.0
27321,68.0
27322,75.0
27323,76.0
27324,25.0
27325,56.0
27326,55.0
27327,44.0
27328,59.0
27329,65.0
27330,84.0
27331,77.0
27332,75.0
27333,87.0
27334,52.0
27335,4.0
27336,74.0
27337,72.0
27338,68.0
27339,69.0
27340,67.0
27341,78.0
27342,78.0
27343,82.0
27344,70.0
27345,65.0
27346,77.0
27347,62.0
27348,68.0
27349,78.0
27350,82.0
27351,61.0
27352,
27353,78.0
27354,59.0
27355,82.0
27356,73.0
27357,57.0
27358,76.0
27359,82.0
27360,65.0
27361,51.0
27362,54.0
27363,55.0
27364,74.0
27365,76.0
27366,78.0
27367,45.0
27368,53.0
27369,59.0
27370,70.0
27371,84.0
27372,71.0
27373,50.0
27374,78.0
27375,33.0
27376,84.0
27377,74.0
27378,68.0
27379,69.0
27380,58.0
27381,69.0
27382,83.0
27383,83.0
27384,71.0
27385,69.0
27386,83.0
27387,58.0
27388,61.0
27389,66.0
27390,29.0
27391,78.0
27392,74.0
27393,82.0
27394,72.0
27395,60.0
27396,57.0
27397,54.0
27398,87.0
27399,62.0
27400,63.0
27401,63.0
27402,56.0
27403,69.0
27404,59.0
27405,66.0
27406,75.0
27407,27.0
27408,61.0
27409,65.0
27410,73.0
27411,66.0
27412,52.0
27413,71.0
27414,78.0
27415,73.0
27416,63.0
27417,73.0
27418,78.0
27419,70.0
27420,78.0
27421,51.0
27422,44.0
27423,86.0
27424,72.0
27425,83.0
27426,66.0
27427,64.0
27428,56.0
27429,78.0
27430,56.0
27431,84.0
27432,63.0
27433,40.0
27434,74.0
27435,82.0
27436,40.0
27437,42.0
27438,70.0
27439,64.0
27440,66.0
27441,87.0
27442,67.0
27443,68.0
27444,74.0
27445,53.0
27446,62.0
27447,61.0
27448,57.0
27449,46.0
27450,83.0
27451,52.0
27452,67.0
27453,73.0
27454,61.0
27455,53.0
27456,76.0
27457,67.0
27458,70.0
27459,65.0
27460,61.0
27461,67.0
27462,64.0
27463,67.0
27464,52.0
27465,68.0
27466,45.0
27467,78.0
27468,73.0
27469,69.0
27470,66.0
27471,61.0
27472,65.0
27473,81.0
27474,59.0
27475,41.0
27476,62.0
27477,60.0
27478,57.0
27479,75.0
27480,77.0
27481,68.0
27482,62.0
27483,80.0
27484,49.0
27485,37.0
27486,63.0
27487,45.0
27488,64.0
27489,63.0
27490,68.0
27491,66.0
27492,70.0
27493,82.0
27494,62.0
27495,84.0
27496,64.0
27497,68.0
27498,62.0
27499,64.0
27500,82.0
27501,50.0
27502,60.0
27503,71.0
27504,54.0
27505,64.0
27506,72.0
27507,81.0
27508,
27509,81.0
27510,74.0
27511,82.0
27512,59.0
27513,56.0
27514,72.0
27515,74.0
27516,67.0
27517,82.0
27518,81.0
27519,47.0
27520,44.0
27521,71.0
27522,74.0
27523,70.0
27524,65.0
27525,70.0
27526,64.0
27527,83.0
27528,70.0
27529,63.0
27530,82.0
27531,58.0
27532,61.0
27533,68.0
27534,77.0
27535,55.0
27536,73.0
27537,
27538,39.0
27539,88.0
27540,55.0
27541,61.0
27542,75.0
27543,82.0
27544,61.0
27545,
27546,76.0
27547,67.0
27548,65.0
27549,71.0
27550,62.0
27551,77.0
27552,71.0
27553,65.0
27554,63.0
27555,80.0
27556,61.0
27557,55.0
27558,67.0
27559,50.0
27560,64.0
27561,66.0
27562,67.0
27563,82.0
27564,61.0
27565,61.0
27566,74.0
27567,81.0
27568,70.0
27569,52.0
27570,53.0
27571,62.0
27572,79.0
27573,68.0
27574,69.0
27575,63.0
27576,80.0
27577,58.0
27578,76.0
27579,56.0
27580,81.0
27581,62.0
27582,62.0
27583,75.0
27584,72.0
27585,68.0
27586,68.0
27587,75.0
27588,62.0
27589,56.0
27590,68.0
27591,68.0
27592,43.0
27593,79.0
27594,66.0
27595,72.0
27596,86.0
27597,85.0
27598,67.0
27599,54.0
27600,90.0
27601,71.0
27602,68.0
27603,65.0
27604,41.0
27605,62.0
27606,85.0
27607,56.0
27608,62.0
27609,68.0
27610,61.0
27611,70.0
27612,85.0
27613,68.0
27614,70.0
27615,66.0
27616,70.0
27617,77.0
27618,59.0
27619,68.0
27620,54.0
27621,60.0
27622,68.0
27623,84.0
27624,
27625,66.0
27626,60.0
27627,54.0
27628,78.0
27629,47.0
27630,53.0
27631,94.0
27632,48.0
27633,63.0
27634,87.0
27635,74.0
27636,52.0
27637,49.0
27638,77.0
27639,66.0
27640,65.0
27641,57.0
27642,71.0
27643,55.0
27644,68.0
27645,71.0
27646,81.0
27647,64.0
27648,79.0
27649,78.0
27650,70.0
27651,82.0
27652,64.0
27653,79.0
27654,63.0
27655,73.0
27656,76.0
27657,79.0
27658,79.0
27659,81.0
27660,59.0
27661,46.0
27662,74.0
27663,72.0
27664,78.0
27665,63.0
27666,69.0
27667,63.0
27668,63.0
27669,54.0
27670,81.0
27671,57.0
27672,51.0
27673,53.0
27674,70.0
27675,76.0
27676,67.0
27677,74.0
27678,63.0
27679,72.0
27680,54.0
27681,69.0
27682,60.0
27683,53.0
27684,77.0
27685,89.0
27686,73.0
27687,59.0
27688,72.0
27689,63.0
27690,63.0
27691,70.0
27692,78.0
27693,57.0
27694,40.0
27695,82.0
27696,78.0
27697,45.0
27698,77.0
27699,72.0
27700,56.0
27701,80.0
27702,75.0
27703,80.0
27704,75.0
27705,76.0
27706,54.0
27707,70.0
27708,78.0
27709,77.0
27710,65.0
27711,82.0
27712,63.0
27713,75.0
27714,61.0
27715,76.0
27716,65.0
27717,79.0
27718,73.0
27719,61.0
27720,79.0
27721,68.0
27722,82.0
27723,67.0
27724,69.0
27725,79.0
27726,46.0
27727,76.0
27728,44.0
27729,74.0
27730,65.0
27731,65.0
27732,56.0
27733,42.0
27734,73.0
27735,72.0
27736,73.0
27737,61.0
27738,87.0
27739,72.0
27740,65.0
27741,68.0
27742,54.0
27743,75.0
27744,70.0
27745,67.0
27746,76.0
27747,90.0
27748,62.0
27749,73.0
27750,73.0
27751,77.0
27752,75.0
27753,32.0
27754,67.0
27755,58.0
27756,81.0
27757,57.0
27758,41.0
27759,50.0
27760,82.0
27761,56.0
27762,51.0
27763,52.0
27764,69.0
27765,62.0
27766,65.0
27767,66.0
27768,65.0
27769,62.0
27770,58.0
27771,83.0
27772,61.0
27773,52.0
27774,51.0
27775,69.0
27776,66.0
27777,63.0
27778,63.0
27779,72.0
27780,61.0
27781,86.0
27782,58.0
27783,75.0
27784,73.0
27785,76.0
27786,80.0
27787,81.0
27788,71.0
27789,52.0
27790,78.0
27791,67.0
27792,72.0
27793,68.0
27794,53.0
27795,64.0
27796,54.0
27797,69.0
27798,70.0
27799,57.0
27800,60.0
27801,66.0
27802,66.0
27803,65.0
27804,74.0
27805,72.0
27806,40.0
27807,73.0
27808,67.0
27809,55.0
27810,83.0
27811,61.0
27812,71.0
27813,46.0
27814,79.0
27815,73.0
27816,69.0
27817,80.0
27818,48.0
27819,57.0
27820,76.0
27821,63.0
27822,71.0
27823,78.0
27824,88.0
27825,59.0
27826,67.0
27827,65.0
27828,61.0
27829,72.0
27830,56.0
27831,55.0
27832,57.0
27833,7.0
27834,40.0
27835,74.0
27836,50.0
27837,73.0
27838,67.0
27839,68.0
27840,73.0
27841,70.0
27842,61.0
27843,85.0
27844,62.0
27845,76.0
27846,52.0
27847,82.0
27848,63.0
27849,73.0
27850,73.0
27851,67.0
27852,80.0
27853,67.0
27854,57.0
27855,65.0
27856,76.0
27857,28.0
27858,73.0
27859,54.0
27860,35.0
27861,53.0
27862,53.0
27863,58.0
27864,64.0
27865,68.0
27866,45.0
27867,86.0
27868,79.0
27869,68.0
27870,45.0
27871,52.0
27872,78.0
27873,63.0
27874,64.0
27875,61.0
27876,62.0
27877,87.0
27878,62.0
27879,65.0
27880,47.0
27881,71.0
27882,76.0
27883,72.0
27884,76.0
27885,69.0
27886,69.0
27887,44.0
27888,73.0
27889,73.0
27890,63.0
27891,85.0
27892,65.0
27893,84.0
27894,79.0
27895,70.0
27896,63.0
27897,81.0
27898,74.0
27899,81.0
27900,45.0
27901,66.0
27902,56.0
27903,81.0
27904,66.0
27905,65.0
27906,76.0
27907,73.0
27908,87.0
27909,77.0
27910,63.0
27911,68.0
27912,53.0
27913,58.0
27914,0.0
27915,67.0
27916,70.0
27917,38.0
27918,67.0
27919,60.0
27920,58.0
27921,52.0
27922,70.0
27923,58.0
27924,
27925,70.0
27926,76.0
27927,76.0
27928,69.0
27929,66.0
27930,62.0
27931,38.0
27932,
27933,80.0
27934,27.0
27935,73.0
27936,78.0
27937,80.0
27938,59.0
27939,78.0
27940,60.0
27941,74.0
27942,60.0
27943,72.0
27944,80.0
27945,76.0
27946,70.0
27947,65.0
27948,55.0
27949,78.0
27950,51.0
27951,81.0
27952,65.0
27953,70.0
27954,67.0
27955,63.0
27956,72.0
27957,67.0
27958,53.0
27959,65.0
27960,71.0
27961,87.0
27962,70.0
27963,72.0
27964,68.0
27965,79.0
27966,56.0
27967,72.0
27968,84.0
27969,57.0
27970,52.0
27971,75.0
27972,64.0
27973,60.0
27974,75.0
27975,40.0
27976,71.0
27977,79.0
27978,69.0
27979,68.0
27980,59.0
27981,67.0
27982,74.0
27983,65.0
27984,72.0
27985,60.0
27986,67.0
27987,72.0
27988,45.0
27989,79.0
27990,80.0
27991,62.0
27992,66.0
27993,65.0
27994,77.0
27995,83.0
27996,50.0
27997,40.0
27998,
27999,55.0
28000,80.0
28001,69.0
28002,29.0
28003,65.0
28004,82.0
28005,62.0
28006,73.0
28007,66.0
28008,20.0
28009,71.0
28010,57.0
28011,37.0
28012,71.0
28013,68.0
28014,71.0
28015,59.0
28016,51.0
28017,79.0
28018,72.0
28019,77.0
28020,19.0
28021,63.0
28022,79.0
28023,52.0
28024,66.0
28025,85.0
28026,76.0
28027,62.0
28028,68.0
28029,64.0
28030,65.0
28031,84.0
28032,68.0
28033,73.0
28034,61.0
28035,70.0
28036,55.0
28037,77.0
28038,33.0
28039,76.0
28040,77.0
28041,45.0
28042,73.0
28043,39.0
28044,73.0
28045,54.0
28046,61.0
28047,70.0
28048,68.0
28049,73.0
28050,60.0
28051,80.0
28052,59.0
28053,68.0
28054,72.0
28055,61.0
28056,70.0
28057,84.0
28058,64.0
28059,61.0
28060,70.0
28061,70.0
28062,68.0
28063,74.0
28064,62.0
28065,73.0
28066,56.0
28067,61.0
28068,79.0
28069,76.0
28070,56.0
28071,67.0
28072,65.0
28073,70.0
28074,72.0
28075,78.0
28076,79.0
28077,70.0
28078,72.0
28079,62.0
28080,51.0
28081,72.0
28082,70.0
28083,83.0
28084,68.0
28085,82.0
28086,69.0
28087,73.0
28088,79.0
28089,86.0
28090,84.0
28091,60.0
28092,73.0
28093,73.0
28094,79.0
28095,78.0
28096,74.0
28097,68.0
28098,82.0
28099,74.0
28100,65.0
28101,57.0
28102,84.0
28103,72.0
28104,74.0
28105,51.0
28106,72.0
28107,72.0
28108,74.0
28109,81.0
28110,68.0
28111,64.0
28112,58.0
28113,56.0
28114,65.0
28115,21.0
28116,70.0
28117,78.0
28118,73.0
28119,73.0
28120,72.0
28121,54.0
28122,48.0
28123,81.0
28124,70.0
28125,74.0
28126,73.0
28127,
28128,76.0
28129,70.0
28130,64.0
28131,70.0
28132,84.0
28133,51.0
28134,66.0
28135,76.0
28136,56.0
28137,66.0
28138,79.0
28139,60.0
28140,70.0
28141,67.0
28142,79.0
28143,73.0
28144,76.0
28145,68.0
28146,66.0
28147,78.0
28148,78.0
28149,81.0
28150,72.0
28151,73.0
28152,66.0
28153,55.0
28154,74.0
28155,68.0
28156,70.0
28157,57.0
28158,74.0
28159,76.0
28160,68.0
28161,58.0
28162,67.0
28163,78.0
28164,79.0
28165,64.0
28166,82.0
28167,55.0
28168,84.0
28169,83.0
28170,85.0
28171,69.0
28172,69.0
28173,69.0
28174,69.0
28175,74.0
28176,69.0
28177,73.0
28178,78.0
28179,85.0
28180,77.0
28181,55.0
28182,68.0
28183,72.0
28184,21.0
28185,63.0
28186,71.0
28187,55.0
28188,69.0
28189,69.0
28190,83.0
28191,55.0
28192,79.0
28193,73.0
28194,81.0
28195,84.0
28196,79.0
28197,81.0
28198,68.0
28199,74.0
28200,76.0
28201,58.0
28202,50.0
28203,57.0
28204,69.0
28205,72.0
28206,74.0
28207,46.0
28208,70.0
28209,84.0
28210,70.0
28211,66.0
28212,84.0
28213,74.0
28214,47.0
28215,72.0
28216,70.0
28217,66.0
28218,55.0
28219,68.0
28220,72.0
28221,72.0
28222,68.0
28223,61.0
28224,64.0
28225,72.0
28226,67.0
28227,74.0
28228,56.0
28229,66.0
28230,76.0
28231,70.0
28232,73.0
28233,81.0
28234,64.0
28235,72.0
28236,63.0
28237,44.0
28238,70.0
28239,43.0
28240,77.0
28241,68.0
28242,86.0
28243,83.0
28244,76.0
28245,60.0
28246,43.0
28247,81.0
28248,76.0
28249,81.0
28250,57.0
28251,70.0
28252,64.0
28253,70.0
28254,74.0
28255,71.0
28256,64.0
28257,47.0
28258,72.0
28259,78.0
28260,82.0
28261,41.0
28262,47.0
28263,60.0
28264,72.0
28265,78.0
28266,79.0
28267,65.0
28268,
28269,74.0
28270,54.0
28271,72.0
28272,50.0
28273,63.0
28274,58.0
28275,65.0
28276,63.0
28277,83.0
28278,68.0
28279,51.0
28280,52.0
28281,59.0
28282,67.0
28283,73.0
28284,54.0
28285,79.0
28286,52.0
28287,55.0
28288,78.0
28289,67.0
28290,75.0
28291,70.0
28292,70.0
28293,52.0
28294,75.0
28295,67.0
28296,46.0
28297,51.0
28298,72.0
28299,52.0
28300,56.0
28301,59.0
28302,55.0
28303,53.0
28304,61.0
28305,69.0
28306,81.0
28307,53.0
28308,65.0
28309,50.0
28310,67.0
28311,67.0
28312,75.0
28313,67.0
28314,74.0
28315,67.0
28316,56.0
28317,65.0
28318,68.0
28319,39.0
28320,67.0
28321,
28322,72.0
28323,73.0
28324,63.0
28325,
28326,77.0
28327,48.0
28328,77.0
28329,66.0
28330,76.0
28331,77.0
28332,83.0
28333,76.0
28334,85.0
28335,75.0
28336,87.0
28337,48.0
28338,57.0
28339,80.0
28340,59.0
28341,70.0
28342,76.0
28343,69.0
28344,58.0
28345,75.0
28346,75.0
28347,
28348,69.0
28349,69.0
28350,79.0
28351,57.0
28352,87.0
28353,54.0
28354,66.0
28355,79.0
28356,80.0
28357,76.0
28358,65.0
28359,48.0
28360,62.0
28361,84.0
28362,50.0
28363,44.0
28364,55.0
28365,67.0
28366,45.0
28367,52.0
28368,60.0
28369,69.0
28370,62.0
28371,64.0
28372,66.0
28373,69.0
28374,71.0
28375,75.0
28376,73.0
28377,64.0
28378,63.0
28379,60.0
28380,85.0
28381,60.0
28382,78.0
28383,54.0
28384,54.0
28385,63.0
28386,59.0
28387,86.0
28388,64.0
28389,70.0
28390,57.0
28391,55.0
28392,88.0
28393,77.0
28394,67.0
28395,64.0
28396,57.0
28397,72.0
28398,64.0
28399,56.0
28400,81.0
28401,64.0
28402,
28403,52.0
28404,73.0
28405,75.0
28406,65.0
28407,61.0
28408,57.0
28409,55.0
28410,53.0
28411,52.0
28412,55.0
28413,60.0
28414,53.0
28415,60.0
28416,60.0
28417,55.0
28418,55.0
28419,63.0
28420,60.0
28421,58.0
28422,54.0
28423,57.0
28424,60.0
28425,63.0
28426,58.0
28427,57.0
28428,59.0
28429,40.0
28430,67.0
28431,46.0
28432,61.0
28433,77.0
28434,63.0
28435,
28436,61.0
28437,58.0
28438,1.0
28439,46.0
28440,46.0
28441,72.0
28442,76.0
28443,72.0
28444,75.0
28445,63.0
28446,64.0
28447,60.0
28448,63.0
28449,45.0
28450,75.0
28451,67.0
28452,53.0
