,tempo
26562,145.115
26563,127.956
26564,116.84
26565,83.507
26566,135.056
26567,127.977
26568,135.001
26569,130.032
26570,142.006
26571,148.054
26572,123.035
26573,133.993
26574,125.99
26575,130.023
26576,160.004
26577,147.125
26578,154.132
26579,128.034
26580,95.004
26581,128.815
26582,128.012
26583,81.031
26584,103.369
26585,88.255
26586,79.119
26587,162.066
26588,99.034
26589,79.351
26590,87.009
26591,159.801
26592,121.726
26593,142.096
26594,140.065
26595,154.12
26596,109.975
26597,142.029
26598,133.778
26599,97.993
26600,121.968
26601,77.837
26602,100.015
26603,130.018
26604,77.837
26605,100.015
26606,127.983
26607,147.009
26608,140.039
26609,98.43
26610,99.034
26611,122.991
26612,143.027
26613,130.02
26614,97.981
26615,112.347
26616,85.512
26617,160.082
26618,123.503
26619,149.996
26620,89.901
26621,76.997
26622,164.957
26623,99.999
26624,107.356
26625,74.132
26626,117.89
26627,132.113
26628,124.991
26629,159.922
26630,117.89
26631,74.132
26632,89.911
26633,108.959
26634,75.016
26635,109.975
26636,109.975
26637,109.975
26638,109.985
26639,109.985
26640,109.985
26641,123.906
26642,74.946
26643,141.99
26644,119.994
26645,123.426
26646,123.426
26647,109.975
26648,119.994
26649,109.985
26650,109.975
26651,119.994
26652,138.672
26653,177.962
26654,130.023
26655,151.957
26656,182.02
26657,130.029
26658,146.036
26659,150.009
26660,189.891
26661,77.557
26662,115.007
26663,125.008
26664,149.97
26665,149.97
26666,150.414
26667,150.414
26668,129.992
26669,129.992
26670,134.972
26671,134.972
26672,130.023
26673,130.023
26674,140.0
26675,96.001
26676,96.001
26677,182.02
26678,146.036
26679,112.937
26680,112.937
26681,189.891
26682,189.891
26683,127.051
26684,127.051
26685,77.557
26686,99.811
26687,99.811
26688,170.067
26689,98.451
26690,189.891
26691,109.975
26692,120.055
26693,126.77
26694,140.068
26695,152.028
26696,118.091
26697,65.538
26698,123.984
26699,125.009
26700,
26701,151.553
26702,139.935
26703,127.05
26704,86.009
26705,110.722
26706,88.932
26707,180.206
26708,126.017
26709,144.949
26710,145.976
26711,147.982
26712,122.08
26713,91.035
26714,90.494
26715,129.953
26716,161.042
26717,125.012
26718,135.879
26719,95.079
26720,150.054
26721,93.62
26722,84.999
26723,128.981
26724,138.049
26725,146.129
26726,
26727,150.133
26728,140.04
26729,87.998
26730,74.946
26731,92.78
26732,97.981
26733,80.015
26734,201.8
26735,119.991
26736,80.064
26737,141.99
26738,100.027
26739,70.022
26740,82.407
26741,79.165
26742,81.497
26743,91.031
26744,131.792
26745,139.952
26746,
26747,139.63
26748,180.291
26749,85.512
26750,95.078
26751,149.97
26752,114.007
26753,74.132
26754,79.351
26755,86.003
26756,152.984
26757,162.005
26758,166.111
26759,114.009
26760,111.983
26761,162.966
26762,123.016
26763,104.969
26764,162.839
26765,172.995
26766,171.127
26767,154.056
26768,161.707
26769,126.392
26770,122.947
26771,160.061
26772,153.993
26773,99.999
26774,90.937
26775,122.0
26776,139.793
26777,103.369
26778,145.062
26779,140.065
26780,
26781,87.15
26782,103.961
26783,141.995
26784,142.347
26785,126.937
26786,127.977
26787,80.009
26788,80.082
26789,140.888
26790,140.065
26791,82.986
26792,120.114
26793,90.565
26794,154.981
26795,159.95
26796,146.022
26797,130.001
26798,125.995
26799,155.055
26800,82.295
26801,81.541
26802,77.511
26803,116.735
26804,117.89
26805,130.049
26806,144.994
26807,144.994
26808,130.127
26809,130.127
26810,141.888
26811,140.177
26812,124.02
26813,140.033
26814,123.426
26815,166.126
26816,71.724
26817,119.969
26818,89.901
26819,82.996
26820,109.975
26821,140.935
26822,139.059
26823,84.902
26824,137.994
26825,155.005
26826,166.111
26827,100.034
26828,170.004
26829,160.223
26830,139.991
26831,141.527
26832,163.935
26833,134.021
26834,125.528
26835,92.991
26836,146.034
26837,151.937
26838,118.836
26839,174.006
26840,140.0
26841,74.351
26842,109.004
26843,170.13
26844,95.029
26845,110.013
26846,95.967
26847,133.992
26848,128.112
26849,77.557
26850,96.964
26851,142.347
26852,140.0
26853,96.964
26854,111.921
26855,135.984
26856,119.994
26857,126.017
26858,119.936
26859,136.982
26860,119.969
26861,79.351
26862,130.064
26863,112.96
26864,150.068
26865,106.976
26866,147.931
26867,122.02
26868,100.041
26869,80.87
26870,154.964
26871,125.03
26872,153.06
26873,130.021
26874,149.293
26875,80.011
26876,94.699
26877,80.009
26878,139.919
26879,107.98
26880,127.96
26881,138.049
26882,94.995
26883,86.426
26884,83.981
26885,125.986
26886,142.977
26887,110.953
26888,80.225
26889,179.974
26890,80.87
26891,107.98
26892,148.108
26893,114.007
26894,126.008
26895,150.009
26896,136.078
26897,128.981
26898,82.962
26899,152.001
26900,100.051
26901,139.932
26902,134.032
26903,143.01
26904,104.025
26905,127.99
26906,131.9
26907,140.053
26908,139.913
26909,135.941
26910,100.027
26911,98.21
26912,148.02
26913,94.528
26914,141.099
26915,99.079
26916,118.008
26917,155.587
26918,103.012
26919,145.976
26920,83.762
26921,81.012
26922,155.856
26923,155.856
26924,199.946
26925,161.707
26926,137.996
26927,96.057
26928,121.082
26929,131.95
26930,131.95
26931,159.949
26932,130.127
26933,78.021
26934,145.884
26935,156.025
26936,131.01
26937,131.01
26938,131.01
26939,140.888
26940,148.088
26941,145.059
26942,120.039
26943,120.039
26944,100.007
26945,128.012
26946,150.514
26947,120.039
26948,128.012
26949,148.088
26950,100.007
26951,83.092
26952,124.987
26953,132.055
26954,100.14
26955,93.034
26956,150.133
26957,109.975
26958,130.018
26959,88.753
26960,147.931
26961,75.491
26962,144.96
26963,129.874
26964,142.957
26965,180.206
26966,143.038
26967,76.997
26968,140.031
26969,134.021
26970,139.919
26971,147.899
26972,148.058
26973,131.965
26974,80.064
26975,134.022
26976,140.081
26977,160.082
26978,142.037
26979,180.985
26980,79.95
26981,93.004
26982,116.991
26983,136.006
26984,87.998
26985,207.982
26986,142.069
26987,128.805
26988,116.991
26989,106.976
26990,86.003
26991,119.01
26992,123.035
26993,100.003
26994,128.805
26995,129.957
26996,99.158
26997,98.54
26998,145.139
26999,120.012
27000,124.045
27001,117.89
27002,98.011
27003,128.012
27004,98.21
27005,159.107
27006,128.063
27007,146.93
27008,76.972
27009,96.004
27010,80.225
27011,83.004
27012,104.998
27013,103.956
27014,139.958
27015,151.901
27016,168.097
27017,153.947
27018,132.947
27019,97.981
27020,163.241
27021,196.043
27022,136.008
27023,100.062
27024,154.981
27025,146.976
27026,
27027,
27028,127.99
27029,100.062
27030,86.882
27031,
27032,150.001
27033,143.078
27034,127.99
27035,75.025
27036,202.015
27037,170.142
27038,77.523
27039,137.996
27040,157.016
27041,118.091
27042,82.962
27043,116.96
27044,143.078
27045,119.054
27046,119.054
27047,75.025
27048,130.018
27049,160.084
27050,94.577
27051,143.614
27052,118.018
27053,112.347
27054,140.016
27055,115.284
27056,150.992
27057,160.414
27058,98.54
27059,154.983
27060,150.062
27061,135.004
27062,159.966
27063,
27064,96.001
27065,130.028
27066,86.882
27067,142.037
27068,108.025
27069,71.994
27070,171.005
27071,100.015
27072,130.018
27073,140.057
27074,98.962
27075,134.14
27076,85.486
27077,
27078,125.995
27079,115.69
27080,181.444
27081,133.976
27082,153.075
27083,140.007
27084,77.005
27085,80.015
27086,118.037
27087,139.972
27088,180.206
27089,65.988
27090,89.901
27091,90.494
27092,94.869
27093,127.977
27094,
27095,142.037
27096,71.724
27097,145.115
27098,85.359
27099,123.066
27100,140.021
27101,81.497
27102,145.887
27103,135.959
27104,129.915
27105,125.987
27106,137.728
27107,123.066
27108,134.979
27109,138.672
27110,140.021
27111,86.426
27112,136.006
27113,168.197
27114,83.737
27115,146.046
27116,96.301
27117,82.996
27118,142.046
27119,111.983
27120,108.025
27121,82.433
27122,145.063
27123,134.14
27124,120.042
27125,149.996
27126,177.978
27127,95.295
27128,81.956
27129,127.981
27130,126.392
27131,148.991
27132,145.067
27133,86.02
27134,95.034
27135,153.848
27136,130.049
27137,
27138,77.516
27139,118.003
27140,91.035
27141,70.056
27142,
27143,112.511
27144,142.791
27145,107.059
27146,85.433
27147,93.02
27148,129.014
27149,115.284
27150,200.022
27151,97.008
27152,74.017
27153,122.02
27154,127.08
27155,77.271
27156,68.995
27157,132.003
27158,123.951
27159,157.083
27160,90.076
27161,107.018
27162,150.001
27163,176.618
27164,132.003
27165,163.935
27166,176.618
27167,207.982
27168,113.088
27169,101.003
27170,184.194
27171,163.935
27172,
27173,113.088
27174,97.949
27175,102.91
27176,119.01
27177,102.001
27178,124.08
27179,126.178
27180,143.931
27181,142.006
27182,140.071
27183,139.911
27184,131.01
27185,162.991
27186,75.491
27187,94.528
27188,90.045
27189,130.029
27190,77.943
27191,160.042
27192,180.064
27193,180.206
27194,83.519
27195,83.762
27196,142.039
27197,141.527
27198,174.006
27199,139.999
27200,121.726
27201,79.993
27202,160.067
27203,145.139
27204,96.459
27205,86.882
27206,93.62
27207,116.991
27208,126.94
27209,141.971
27210,160.062
27211,119.963
27212,143.975
27213,129.983
27214,129.983
27215,130.127
27216,83.092
27217,139.793
27218,145.045
27219,150.969
27220,150.089
27221,100.541
27222,84.98
27223,160.052
27224,100.015
27225,150.008
27226,136.982
27227,135.97
27228,141.99
27229,143.013
27230,145.914
27231,141.991
27232,120.046
27233,75.99
27234,160.073
27235,128.012
27236,139.059
27237,81.908
27238,125.995
27239,125.995
27240,130.009
27241,113.497
27242,100.003
27243,125.978
27244,112.937
27245,112.937
27246,128.012
27247,145.914
27248,152.984
27249,81.908
27250,130.009
27251,158.021
27252,88.932
27253,162.005
27254,177.997
27255,136.052
27256,159.0
27257,116.079
27258,91.035
27259,85.042
27260,88.435
27261,147.984
27262,165.995
27263,98.962
27264,97.993
27265,169.969
27266,150.414
27267,84.902
27268,124.08
27269,99.079
27270,129.847
27271,186.071
27272,94.577
27273,156.983
27274,103.956
27275,141.037
27276,162.948
27277,159.966
27278,142.948
27279,160.099
27280,150.055
27281,134.972
27282,116.166
27283,72.57
27284,88.964
27285,163.882
27286,120.013
27287,139.833
27288,88.031
27289,166.084
27290,87.312
27291,171.005
27292,135.99
27293,88.255
27294,80.069
27295,97.981
27296,99.96
27297,107.996
27298,
27299,179.974
27300,150.06
27301,78.534
27302,159.915
27303,159.915
27304,153.131
27305,153.131
27306,153.131
27307,100.014
27308,127.998
27309,120.08
27310,140.114
27311,140.114
27312,100.414
27313,88.031
27314,100.015
27315,80.453
27316,134.032
27317,134.032
27318,125.528
27319,95.879
27320,140.039
27321,147.055
27322,168.197
27323,166.111
27324,138.055
27325,93.016
27326,182.02
27327,135.038
27328,135.337
27329,137.945
27330,123.146
27331,117.003
27332,149.042
27333,75.023
27334,136.297
27335,141.995
27336,149.004
27337,91.964
27338,161.997
27339,139.023
27340,114.941
27341,90.494
27342,90.494
27343,86.743
27344,160.414
27345,106.869
27346,130.127
27347,80.293
27348,161.997
27349,90.494
27350,86.743
27351,144.998
27352,
27353,113.927
27354,130.019
27355,82.008
27356,173.456
27357,95.043
27358,86.046
27359,109.975
27360,135.034
27361,144.978
27362,142.007
27363,142.027
27364,98.43
27365,147.988
27366,130.098
27367,147.002
27368,139.974
27369,126.178
27370,67.536
27371,123.146
27372,87.998
27373,140.058
27374,130.098
27375,155.87
27376,123.146
27377,149.004
27378,78.863
27379,105.25
27380,90.565
27381,163.882
27382,87.999
27383,87.999
27384,128.045
27385,163.882
27386,87.999
27387,90.565
27388,130.118
27389,149.935
27390,159.005
27391,120.046
27392,124.991
27393,109.975
27394,148.054
27395,150.063
27396,129.93
27397,140.04
27398,129.953
27399,76.024
27400,130.018
27401,68.975
27402,145.884
27403,132.906
27404,140.935
27405,124.603
27406,94.966
27407,163.104
27408,141.97
27409,122.062
27410,97.207
27411,127.049
27412,160.062
27413,122.803
27414,164.009
27415,95.034
27416,147.984
27417,82.996
27418,123.066
27419,75.491
27420,150.007
27421,155.005
27422,141.007
27423,136.006
27424,84.281
27425,173.585
27426,149.935
27427,165.192
27428,130.346
27429,147.899
27430,130.029
27431,112.511
27432,145.169
27433,142.096
27434,98.962
27435,136.041
27436,134.867
27437,129.992
27438,129.829
27439,80.305
27440,110.573
27441,124.08
27442,119.973
27443,144.033
27444,120.08
27445,110.984
27446,98.011
27447,89.008
27448,153.028
27449,136.022
27450,119.705
27451,130.023
27452,90.989
27453,125.03
27454,80.011
27455,135.994
27456,140.055
27457,107.934
27458,90.045
27459,124.025
27460,153.06
27461,130.021
27462,174.006
27463,96.001
27464,139.086
27465,150.001
27466,154.853
27467,119.996
27468,123.004
27469,100.989
27470,80.453
27471,158.021
27472,139.932
27473,75.016
27474,87.195
27475,130.017
27476,102.983
27477,139.951
27478,139.972
27479,82.962
27480,65.988
27481,102.94
27482,120.022
27483,142.948
27484,144.988
27485,125.94
27486,176.058
27487,150.059
27488,87.009
27489,176.058
27490,78.863
27491,105.052
27492,155.055
27493,168.112
27494,160.051
27495,139.059
27496,87.009
27497,78.863
27498,82.494
27499,87.15
27500,150.062
27501,148.02
27502,84.022
27503,184.194
27504,125.009
27505,142.078
27506,105.955
27507,90.377
27508,
27509,126.77
27510,79.745
27511,119.957
27512,145.976
27513,141.973
27514,118.037
27515,153.157
27516,117.384
27517,129.011
27518,102.002
27519,77.532
27520,140.954
27521,207.982
27522,79.745
27523,125.98
27524,118.04
27525,140.064
27526,94.994
27527,127.998
27528,70.231
27529,76.997
27530,109.975
27531,90.565
27532,123.028
27533,127.04
27534,121.726
27535,160.003
27536,130.009
27537,
27538,89.984
27539,83.903
27540,134.923
27541,85.433
27542,96.493
27543,143.95
27544,95.746
27545,
27546,100.027
27547,111.921
27548,140.013
27549,203.911
27550,135.004
27551,126.008
27552,160.042
27553,148.13
27554,137.032
27555,124.08
27556,143.069
27557,159.978
27558,140.001
27559,144.019
27560,134.042
27561,141.888
27562,103.369
27563,151.553
27564,165.906
27565,142.069
27566,175.957
27567,142.347
27568,135.995
27569,83.762
27570,133.053
27571,142.029
27572,77.027
27573,150.001
27574,99.999
27575,150.089
27576,100.541
27577,161.993
27578,83.004
27579,141.973
27580,95.079
27581,84.999
27582,84.999
27583,180.291
27584,91.964
27585,99.643
27586,99.643
27587,180.291
27588,84.999
27589,141.973
27590,99.643
27591,140.011
27592,176.015
27593,79.992
27594,68.995
27595,132.003
27596,128.009
27597,155.008
27598,106.976
27599,142.957
27600,80.87
27601,134.979
27602,83.036
27603,109.967
27604,130.009
27605,95.014
27606,104.949
27607,150.055
27608,94.995
27609,107.996
27610,135.679
27611,126.937
27612,104.949
27613,107.996
27614,160.414
27615,159.961
27616,67.536
27617,110.013
27618,150.008
27619,120.039
27620,143.038
27621,159.998
27622,139.995
27623,123.146
27624,
27625,157.938
27626,76.996
27627,120.053
27628,81.404
27629,99.925
27630,150.969
27631,171.005
27632,167.421
27633,140.057
27634,146.04
27635,91.031
27636,140.053
27637,128.225
27638,86.917
27639,78.534
27640,124.984
27641,100.062
27642,159.0
27643,129.956
27644,165.848
27645,94.513
27646,97.008
27647,96.943
27648,95.078
27649,128.981
27650,127.051
27651,136.041
27652,96.943
27653,95.078
27654,112.347
27655,89.901
27656,76.388
27657,119.969
27658,93.372
27659,140.021
27660,145.004
27661,148.991
27662,151.901
27663,142.046
27664,145.914
27665,147.982
27666,109.985
27667,112.347
27668,150.514
27669,140.888
27670,162.991
27671,122.02
27672,144.973
27673,123.189
27674,90.045
27675,180.985
27676,191.971
27677,140.081
27678,130.018
27679,71.724
27680,120.053
27681,140.071
27682,139.951
27683,135.994
27684,143.961
27685,115.284
27686,135.382
27687,152.984
27688,82.986
27689,150.514
27690,154.132
27691,140.016
27692,120.046
27693,139.972
27694,135.042
27695,109.975
27696,97.956
27697,149.293
27698,120.009
27699,79.993
27700,94.978
27701,124.08
27702,125.978
27703,153.993
27704,168.983
27705,143.078
27706,119.991
27707,140.016
27708,97.956
27709,120.009
27710,130.583
27711,109.975
27712,130.018
27713,132.113
27714,125.983
27715,147.988
27716,145.929
27717,77.027
27718,107.356
27719,125.983
27720,77.027
27721,180.206
27722,77.005
27723,175.627
27724,163.882
27725,146.034
27726,119.996
27727,83.004
27728,74.999
27729,147.045
27730,109.967
27731,112.985
27732,79.165
27733,153.947
27734,161.808
27735,149.996
27736,119.499
27737,80.011
27738,89.087
27739,84.281
27740,115.021
27741,180.048
27742,140.04
27743,99.811
27744,105.989
27745,159.966
27746,91.0
27747,80.87
27748,142.039
27749,147.026
27750,139.948
27751,84.931
27752,125.978
27753,83.828
27754,169.982
27755,136.025
27756,140.042
27757,122.02
27758,148.088
27759,86.882
27760,109.975
27761,125.98
27762,127.058
27763,104.98
27764,126.553
27765,104.917
27766,145.857
27767,115.99
27768,133.778
27769,115.006
27770,121.112
27771,153.075
27772,106.783
27773,104.98
27774,127.058
27775,126.553
27776,115.012
27777,130.018
27778,112.15
27779,82.986
27780,89.008
27781,124.917
27782,81.539
27783,100.001
27784,181.982
27785,80.069
27786,140.003
27787,140.06
27788,99.079
27789,130.023
27790,155.047
27791,74.017
27792,110.057
27793,130.117
27794,144.058
27795,80.305
27796,94.699
27797,129.983
27798,133.082
27799,128.805
27800,119.963
27801,132.054
27802,83.226
27803,83.964
27804,151.901
27805,125.993
27806,135.042
27807,140.007
27808,169.982
27809,96.301
27810,153.075
27811,123.028
27812,196.043
27813,148.991
27814,154.983
27815,140.002
27816,134.068
27817,100.541
27818,167.421
27819,91.97
27820,100.027
27821,82.407
27822,74.132
27823,150.007
27824,85.012
27825,87.195
27826,119.973
27827,124.984
27828,132.01
27829,151.987
27830,181.9
27831,160.003
27832,137.981
27833,139.983
27834,120.033
27835,103.961
27836,139.911
27837,119.499
27838,85.018
27839,164.02
27840,135.382
27841,199.946
27842,106.783
27843,134.14
27844,81.114
27845,153.068
27846,104.98
27847,109.975
27848,130.018
27849,82.996
27850,189.891
27851,150.414
27852,139.913
27853,150.414
27854,90.032
27855,94.241
27856,123.296
27857,149.909
27858,165.736
27859,128.125
27860,103.012
27861,65.538
27862,139.974
27863,155.738
27864,82.295
27865,92.506
27866,146.009
27867,161.989
27868,93.023
27869,164.02
27870,125.023
27871,80.972
27872,99.993
27873,83.519
27874,165.192
27875,104.991
27876,142.029
27877,129.953
